"gameid","date","outcome","team1","team2","gf.ga","xg_gf.ga","xg_gf.ga_1","spi","manexp","mangoals","leagueadv"
"17146_Palermo_Chievo Verona",2016-12-11,"win2","Palermo","Chievo Verona",0.4,1.26928807646182,1.2408017496747,0.754422119182552,0.188755020080321,1.12579787234043,1.75301084227839
"17146_Torino_Juventus",2016-12-11,"win2","Torino","Juventus",2.63888888888889,1.26469951272334,1.24127097858737,0.785869303110682,0.520618556701031,1.07537303026077,1.740153915799
"17147_Fiorentina_Sassuolo",2016-12-12,"win1","Fiorentina","Sassuolo",1.32467532467532,1.25216849229673,1.22862428248864,1.17938737519039,0.876923076923077,1.38521149499516,1.74309026442821
"17147_Roma_Milan",2016-12-12,"win1","Roma","Milan",2.55555555555556,1.25042899853168,1.22402527270764,1.1588200238379,2.94174757281553,1.20421061714015,1.74740751420394
"17150_Genoa_Fiorentina",2016-12-15,"win1","Genoa","Fiorentina",1.47321428571429,1.25140659999647,1.22281352470032,0.897654892877823,0.517857142857143,0.959936216862667,1.75173010380623
"17152_Empoli_Cagliari",2016-12-17,"win1","Empoli","Cagliari",0.529411764705882,1.25294086617081,1.22247191011236,0.872238805970149,0.0606060606060606,0.317307692307692,1.7603913024905
"17152_Juventus_Roma",2016-12-17,"win1","Juventus","Roma",2.875,1.25459832533371,1.21965686926453,1.08148243801653,0.63036303630363,1.24722874165012,1.76472991157247
"17152_Milan_Atalanta",2016-12-17,"tie","Milan","Atalanta",1.47727272727273,1.25561258335952,1.21859702045461,1.02159367396594,0.49047619047619,1.55910908052541,1.76472991157247
"17153_Chievo Verona_Sampdoria",2016-12-18,"win1","Chievo Verona","Sampdoria",1.53409090909091,1.25547724701993,1.21857060093748,1.02395312769257,2.45098039215686,1.38893617021277,1.76764182250265
"17153_Genoa_Palermo",2016-12-18,"win2","Genoa","Palermo",2.8125,1.25544069171427,1.21683573682426,1.46251171508903,1.20408163265306,1.64214175654854,1.75766570612757
"17153_Lazio_Fiorentina",2016-12-18,"win1","Lazio","Fiorentina",1.66666666666667,1.25108638230432,1.21603517392991,1.03122719976653,0.36283185840708,1.83208797405893,1.76485635885674
"17153_Napoli_Torino",2016-12-18,"win1","Napoli","Torino",1.8030303030303,1.25355618776671,1.21661400940125,1.24804870433968,1.70588235294118,1.41534638086362,1.76919985167552
"17153_Pescara_Bologna",2016-12-18,"win2","Pescara","Bologna",1.07142857142857,1.26043744238666,1.22465522954957,0.901616443823588,0.26875,1.50223891376571,1.75222920775805
"17153_Sassuolo_Inter Milan",2016-12-18,"win2","Sassuolo","Inter Milan",1.21153846153846,1.2421837620234,1.20742599096839,0.821369636963696,0.534188034188034,1.29129795918367,1.74662656
"17153_Udinese_Crotone",2016-12-18,"win1","Udinese","Crotone",2.91428571428571,1.23465715781209,1.19960278053625,1.20555202373384,2.97979797979798,1.70059036374024,1.75509504
"17155_Atalanta_Empoli",2016-12-20,"win1","Atalanta","Empoli",3.5,1.23987081620669,1.20246217739543,1.48469846984698,25.75,3.3495145631068,1.75795404668824
"17156_Inter Milan_Lazio",2016-12-21,"win1","Inter Milan","Lazio",1.37142857142857,1.24970727899564,1.21548937850041,1.03055789178581,5.38636363636364,0.640805771063019,1.77068511467913
"17157_Cagliari_Sassuolo",2016-12-22,"win1","Cagliari","Sassuolo",1.49019607843137,1.25545125885576,1.2166150974903,0.845039209001023,1,1.24390243902439,1.77071890931425
"17157_Fiorentina_Napoli",2016-12-22,"tie","Fiorentina","Napoli",0.666666666666667,1.2579323640453,1.22002001513339,0.846623473710441,0.646067415730337,1.49548414198698,1.76654382310527
"17157_Palermo_Pescara",2016-12-22,"tie","Palermo","Pescara",0.375,1.25208240605328,1.21339884309122,1.09479824987846,1.14285714285714,0.796875,1.76516200844046
"17157_Roma_Chievo Verona",2016-12-22,"win1","Roma","Chievo Verona",3.77142857142857,1.24868778852843,1.20909134661661,1.2991610738255,1.216,1.84523162244454,1.77217406880355
"17157_Sampdoria_Udinese",2016-12-22,"tie","Sampdoria","Udinese",1.56,1.25723153516511,1.21904921888124,1.00520201144443,0.336666666666667,1.06575441597316,1.77217406880355
"17157_Torino_Genoa",2016-12-22,"win1","Torino","Genoa",4.54545454545454,1.25785965794769,1.2201363147196,1.06524258983275,1.78947368421053,1.82472989195678,1.77637602125606
"17173_Empoli_Palermo",2017-01-07,"win1","Empoli","Palermo",0.416666666666667,1.25645880604022,1.2157752232567,0.989115646258503,0.18,0.578703703703704,1.78058294937754
"17173_Napoli_Sampdoria",2017-01-07,"win1","Napoli","Sampdoria",2.96825396825397,1.25634430727023,1.21335977898987,1.39265291977127,1.69902912621359,1.69136842105263,1.78338148676297
"17174_Chievo Verona_Atalanta",2017-01-08,"win2","Chievo Verona","Atalanta",1.16666666666667,1.2637019790454,1.22284155318799,0.880699656151891,1.18957345971564,1.22482017630834,1.76528025744451
"17174_Genoa_Roma",2017-01-08,"win2","Genoa","Roma",1.35416666666667,1.25035949212177,1.21296812563888,0.775460593654043,0.197368421052632,1.04827586206897,1.75976806640625
"17174_Juventus_Bologna",2017-01-08,"win1","Juventus","Bologna",5.33333333333333,1.243167324628,1.20541573602892,1.5462962962963,1.19254658385093,1.75377921747967,1.7722265625
"17174_Lazio_Crotone",2017-01-08,"win1","Lazio","Crotone",6.84,1.25183770593674,1.21142187930559,1.50926324859974,0.42,3.15676832530765,1.77638916015625
"17174_Milan_Cagliari",2017-01-08,"win1","Milan","Cagliari",3.79120879120879,1.26023599981823,1.22176845776167,1.30971540726202,0.781954887218045,1.38541666666667,1.780556640625
"17174_Sassuolo_Torino",2017-01-08,"tie","Sassuolo","Torino",0.814285714285714,1.2656172027401,1.22760767083162,0.896982960762858,1.22330097087379,1.21184906711223,1.780556640625
"17174_Udinese_Inter Milan",2017-01-08,"win2","Udinese","Inter Milan",1.55555555555556,1.25994439852731,1.21940880446117,0.773895582329317,1.25957446808511,1.46197264337508,1.77362651759979
"17180_Crotone_Bologna",2017-01-14,"win2","Crotone","Bologna",1.52678571428571,1.25608209901404,1.21743243243243,0.857784431137725,0.635802469135803,1.32346672981293,1.76811408420386
"17180_Inter Milan_Chievo Verona",2017-01-14,"win1","Inter Milan","Chievo Verona",3.02272727272727,1.25476798764185,1.21856072502131,1.32824427480916,0.948207171314741,1.40616246498599,1.7750183249103
"17181_Cagliari_Genoa",2017-01-15,"win1","Cagliari","Genoa",2.66666666666667,1.26358494477183,1.22903752769262,0.848825503355705,2.27586206896552,1.86518243661101,1.78605612643471
"17181_Fiorentina_Juventus",2017-01-15,"win1","Fiorentina","Juventus",0.916666666666667,1.26794941628513,1.22945898467902,0.811367969494757,0.594871794871795,1.1890243902439,1.78880272982584
"17181_Lazio_Atalanta",2017-01-15,"win1","Lazio","Atalanta",1.72727272727273,1.26546225863078,1.2242875118656,1.01321649188335,0.202830188679245,2.60754521963824,1.79154294341498
"17181_Napoli_Pescara",2017-01-15,"win1","Napoli","Pescara",3.2,1.27130855842716,1.23150799594696,1.91246431969553,4.09302325581395,1.17872807017544,1.7984134468831
"17181_Sampdoria_Empoli",2017-01-15,"tie","Sampdoria","Empoli",3.27272727272727,1.27827236156092,1.2390646251042,1.32355637030247,11.3333333333333,1.90588235294118,1.7984134468831
"17181_Sassuolo_Palermo",2017-01-15,"win1","Sassuolo","Palermo",0.95,1.2763365177552,1.23643292682927,1.28237164925034,2.49019607843137,1.41387795275591,1.80941878105702
"17181_Udinese_Roma",2017-01-15,"win2","Udinese","Roma",0.950226244343891,1.28057346844772,1.23746095105866,0.731945678385582,0.973770491803279,1.06933246841504,1.80385562130178
"17182_Torino_Milan",2017-01-16,"tie","Torino","Milan",1.89583333333333,1.27625384560349,1.23413929833635,0.966402866955353,0.990384615384615,1.06250396598769,1.80102986563288
"17187_Chievo Verona_Fiorentina",2017-01-21,"win2","Chievo Verona","Fiorentina",0.838235294117647,1.27107922221279,1.22809818824381,0.806507844276583,2.21052631578947,0.839764641488779,1.78456966377251
"17187_Milan_Napoli",2017-01-21,"win2","Milan","Napoli",0.825396825396825,1.2667397691648,1.22883062379448,0.844483275087369,0.58659217877095,1.38004535147392,1.77777777777778
"17188_Atalanta_Sampdoria",2017-01-22,"win1","Atalanta","Sampdoria",2.17142857142857,1.26378079282351,1.22793915996878,1.20831132241592,1.99038461538462,1.81602254428341,1.78183894784883
"17188_Bologna_Torino",2017-01-22,"win1","Bologna","Torino",1.2,1.26594677441828,1.2291517875898,0.840130759651308,1.54807692307692,1.28625912607606,1.78997518817372
"17188_Empoli_Udinese",2017-01-22,"win1","Empoli","Udinese",0.442105263157895,1.26827912149013,1.2291108506363,0.777234636871509,0.0332225913621262,0.6,1.79405025842756
"17188_Genoa_Crotone",2017-01-22,"tie","Genoa","Crotone",4.61538461538461,1.26752483753412,1.22597646078533,1.27080114764953,0.603960396039604,1.67434149935531,1.79129181336508
"17188_Juventus_Lazio",2017-01-22,"win1","Juventus","Lazio",2.89285714285714,1.2667088746972,1.22615053228947,1.16652684563758,4.28888888888889,0.86745779709176,1.79942479638759
"17188_Palermo_Inter Milan",2017-01-22,"win2","Palermo","Inter Milan",0.323232323232323,1.27135595548839,1.22891192994052,0.568539325842697,0.207627118644068,1.00987491770902,1.79397612488522
"17188_Pescara_Sassuolo",2017-01-22,"win2","Pescara","Sassuolo",0.450980392156863,1.26301504384948,1.21949221949222,0.738616614529023,0.333333333333333,1.16766467065868,1.78180217440265
"17188_Roma_Cagliari",2017-01-22,"win1","Roma","Cagliari",8.41558441558442,1.25971968312005,1.22051449304904,1.49564228874574,2.27611940298507,1.53770491803279,1.78583112093892
"17194_Inter Milan_Pescara",2017-01-28,"win1","Inter Milan","Pescara",3.85,1.26473847817273,1.22604312745158,1.82485065710872,5.43181818181818,1.03794546241524,1.79794526001606
"17194_Lazio_Chievo Verona",2017-01-28,"win2","Lazio","Chievo Verona",3.30555555555556,1.27403969399733,1.23385363875938,1.30524379024839,0.174603174603175,2.84016393442623,1.79253384018
"17195_Cagliari_Bologna",2017-01-29,"tie","Cagliari","Bologna",2.53968253968254,1.27802738841508,1.24264854588844,0.95846181752222,0.815950920245399,1.57466393255867,1.79116965345695
"17195_Crotone_Empoli",2017-01-29,"win1","Crotone","Empoli",1.92,1.27763034445785,1.24275895430633,1.03764284113825,10.4,2.65384615384615,1.80188296404513
"17195_Fiorentina_Genoa",2017-01-29,"tie","Fiorentina","Genoa",3.0952380952381,1.28313631202832,1.24751321262786,1.23594909862142,1.98305084745763,2.06752136752137,1.79776388023085
"17195_Napoli_Palermo",2017-01-29,"tie","Napoli","Palermo",2.98557692307692,1.28277242952237,1.24891493489609,1.91440152598951,3.61224489795918,1.42519355513706,1.79640008910671
"17195_Sampdoria_Roma",2017-01-29,"win1","Sampdoria","Roma",1.07142857142857,1.28819729422043,1.25771691323471,0.720670391061452,0.336601307189543,0.734220523871942,1.79767440830499
"17195_Sassuolo_Juventus",2017-01-29,"win2","Sassuolo","Juventus",0.8125,1.28985793212313,1.25950524976137,0.694842406876791,0.653061224489796,0.919813368055555,1.78702154637269
"17195_Torino_Atalanta",2017-01-29,"tie","Torino","Atalanta",1.74553571428571,1.28263168200509,1.25414997137951,0.919037199124726,0.488262910798122,1.47715282505106,1.7856877914952
"17195_Udinese_Milan",2017-01-29,"win1","Udinese","Milan",0.892857142857143,1.27905618502511,1.24951962668131,0.84715833209675,2.83809523809524,1.03204156743884,1.78831273414796
"17198_Pescara_Fiorentina",2017-02-01,"win2","Pescara","Fiorentina",0.3,1.28009977253929,1.24974621271279,0.593433612959213,0.391304347826087,0.952919020715631,1.78171308986173
"17201_Bologna_Napoli",2017-02-04,"win2","Bologna","Napoli",0.7,1.27413142284878,1.24408042853816,0.693590869183494,0.9,1.20020964360587,1.7493441312803
"17202_Atalanta_Cagliari",2017-02-05,"win1","Atalanta","Cagliari",4.04761904761905,1.26311919161183,1.24209510948201,1.31060030395137,1.54074074074074,1.4478550295858,1.75707602962331
"17202_Chievo Verona_Udinese",2017-02-05,"tie","Chievo Verona","Udinese",0.947368421052632,1.26596458362341,1.2424324064274,0.944195659662418,0.837748344370861,1.28092130316599,1.75707602962331
"17202_Empoli_Torino",2017-02-05,"tie","Empoli","Torino",0.513333333333333,1.26401394133024,1.23955437096125,0.679641198141919,0.104761904761905,0.586124401913876,1.75581815400046
"17202_Genoa_Sassuolo",2017-02-05,"win2","Genoa","Sassuolo",1.51111111111111,1.26184704655924,1.2369464135986,1.00400557297109,0.466165413533835,1.16091081593928,1.75071032207624
"17202_Juventus_Inter Milan",2017-02-05,"win1","Juventus","Inter Milan",3.73484848484848,1.25980674393571,1.23644721346351,1.09311688311688,0.818565400843882,1.70736554465284,1.75456438876282
"17202_Milan_Sampdoria",2017-02-05,"win2","Milan","Sampdoria",2.125,1.26105565260794,1.23646298116917,1.12497886013868,1.00952380952381,1.76444575471698,1.74946761763115
"17202_Palermo_Crotone",2017-02-05,"win1","Palermo","Crotone",0.661654135338346,1.26130840656814,1.23943423233389,0.875205592105263,0.480392156862745,1.25812962547656,1.75331471403461
"17202_Pescara_Lazio",2017-02-05,"win2","Pescara","Lazio",0.386363636363636,1.26293312145402,1.23996165125197,0.574609929078014,1,0.720430107526882,1.73070326968914
"17204_Roma_Fiorentina",2017-02-07,"win1","Roma","Fiorentina",2.22727272727273,1.24996941896024,1.23099806633943,1.10898634076204,2.63793103448276,1.15843283309599,1.74590146915928
"17205_Bologna_Milan",2017-02-08,"win2","Bologna","Milan",0.755555555555556,1.25840790067996,1.23693722081148,0.815293402249924,1.5377358490566,0.958785590687431,1.74088090678536
"17205_Crotone_Juventus",2017-02-08,"win2","Crotone","Juventus",0.758333333333333,1.25766356843448,1.23835601283328,0.574488338886245,0.532994923857868,0.918686371100164,1.7309045324397
"17207_Napoli_Genoa",2017-02-10,"win1","Napoli","Genoa",3.78823529411765,1.2473197292023,1.22746702714552,1.43532733368625,2.96666666666667,1.77443290226839,1.73846305852712
"17208_Fiorentina_Udinese",2017-02-11,"win1","Fiorentina","Udinese",1.70666666666667,1.25380466191485,1.23348057827103,1.15244421733947,0.389438943894389,1.77442423559885,1.74983172399029
"17209_Cagliari_Juventus",2017-02-12,"win2","Cagliari","Juventus",1.00267379679144,1.25855147712795,1.23544511196068,0.617061388005184,0.676767676767677,1.07784706603966,1.73983270603212
"17209_Crotone_Roma",2017-02-12,"win2","Crotone","Roma",0.8125,1.2528075121858,1.23164680743182,0.594416243654822,0.345276872964169,0.936820389392702,1.72991914953368
"17209_Inter Milan_Empoli",2017-02-12,"win1","Inter Milan","Empoli",6.41025641025641,1.24524586274393,1.22468536497663,1.81048671525982,21.8181818181818,2.52083333333333,1.73743236175751
"17209_Palermo_Atalanta",2017-02-12,"win2","Palermo","Atalanta",0.264705882352941,1.25216742467311,1.23145075954589,0.620569940691451,0.233644859813084,1.055859030837,1.72638696087293
"17209_Sampdoria_Bologna",2017-02-12,"win1","Sampdoria","Bologna",2.25,1.2435549923141,1.22326317286496,1.11681283821609,0.634146341463415,1.05444856348471,1.73267743071274
"17209_Sassuolo_Chievo Verona",2017-02-12,"win2","Sassuolo","Chievo Verona",1.3,1.24766191255553,1.22709240959161,1.07823192158313,0.509881422924901,1.38487581078943,1.72172946790514
"17209_Torino_Pescara",2017-02-12,"win1","Torino","Pescara",3.84,1.24232236224306,1.22420341844271,1.587366276108,2.33333333333333,1.21182266009852,1.72565729217975
"17210_Lazio_Milan",2017-02-13,"tie","Lazio","Milan",1.81730769230769,1.24662033675621,1.22845877508105,1.09176542084473,0.420560747663551,1.83255484784147,1.72450014202752
"17214_Juventus_Palermo",2017-02-17,"win1","Juventus","Palermo",4.28571428571429,1.24896308466514,1.23252603620605,2.04371847225559,3.9,1.62703962703963,1.73441142162484
"17215_Atalanta_Crotone",2017-02-18,"win1","Atalanta","Crotone",3.90178571428571,1.25349610270518,1.23525102047936,1.5361117172158,2.02912621359223,1.89547294810453,1.73810755573216
"17215_Empoli_Lazio",2017-02-18,"win2","Empoli","Lazio",0.361904761904762,1.25710490759613,1.23894113549286,0.585060509111142,0.25531914893617,0.316498316498317,1.73207687417478
"17216_Bologna_Inter Milan",2017-02-19,"win2","Bologna","Inter Milan",0.947368421052632,1.24992042922748,1.23089821601438,0.678899082568807,0.689075630252101,1.34048388676658,1.7272420492494
"17216_Chievo Verona_Napoli",2017-02-19,"win2","Chievo Verona","Napoli",0.333333333333333,1.24519981002782,1.22609741431149,0.693160813308688,1.40331491712707,1.05100133031316,1.71650085789837
"17216_Milan_Fiorentina",2017-02-19,"win1","Milan","Fiorentina",1.13636363636364,1.23890447861713,1.22153520308817,0.955390874745713,0.914529914529915,1.04458831514645,1.71901234567901
"17216_Pescara_Genoa",2017-02-19,"win1","Pescara","Genoa",0.803571428571429,1.23709001508633,1.21750288938745,0.701284796573876,5.85245901639344,2.07298768564029,1.73727044753086
"17216_Roma_Torino",2017-02-19,"win1","Roma","Torino",3.53846153846154,1.24166583130061,1.2168876412095,1.27383432142285,2.89622641509434,1.65432658263702,1.74708997558869
"17216_Sampdoria_Cagliari",2017-02-19,"tie","Sampdoria","Cagliari",4.62857142857143,1.24507420604527,1.21814167495323,1.17650462962963,0.772058823529412,0.946520146520146,1.74591201724971
"17216_Udinese_Sassuolo",2017-02-19,"win2","Udinese","Sassuolo",1.17728531855956,1.24528447999292,1.21898410992038,1.02387315161233,2.23134328358209,1.19509476031215,1.7399213241354
"17222_Juventus_Empoli",2017-02-25,"win1","Juventus","Empoli",9.58974358974359,1.24346725371491,1.21894916445024,2.07763221737021,16.3333333333333,3.60204081632653,1.74721658374286
"17222_Napoli_Atalanta",2017-02-25,"win2","Napoli","Atalanta",1.58333333333333,1.25249469156041,1.22917223856646,1.16178144564599,0.832558139534884,1.46745202817586,1.73760330578512
"17223_Chievo Verona_Pescara",2017-02-26,"win1","Chievo Verona","Pescara",1.26086956521739,1.25031764808973,1.23031807654498,1.31668639053254,0.712290502793296,0.978216318785579,1.74487360456557
"17223_Crotone_Cagliari",2017-02-26,"win2","Crotone","Cagliari",2.275,1.25443140340524,1.23315124445847,0.875739644970414,0.781021897810219,1.15804512173344,1.7389204202391
"17223_Genoa_Bologna",2017-02-26,"tie","Genoa","Bologna",2.31818181818182,1.25394163763066,1.23507481234777,1.0242774566474,1.46666666666667,1.47387044093631,1.73776769199215
"17223_Inter Milan_Roma",2017-02-26,"win2","Inter Milan","Roma",2.03571428571429,1.25526812647844,1.23759989432666,0.975670930524204,0.782467532467532,0.962128696568531,1.72714174803667
